"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.877534625E0,2.232756958E0,-1.114672028E1,5.826334076E0,1.277422191E1
9.887614625E0,-1.104702759E-1,-1.112666199E1,3.260669403E0,1.159511861E1
9.897693625E0,-2.871628418E0,-1.105406296E1,5.281018066E-1,1.143317319E1
9.907773625E0,-4.079317017E0,-9.997410278E0,-7.084767151E-1,1.082085851E1
9.917852625E0,-4.132306824E0,-7.895481262E0,-1.298998718E0,9.005663869E0
9.927932625E0,-4.171824646E0,-4.708159332E0,-1.937570801E0,6.582177891E0
9.938011625E0,-3.877835999E0,-6.489006042E-1,-2.855162659E0,4.859077879E0
9.948091625E0,-2.872376862E0,3.978277130E0,-2.855012970E0,5.677000689E0
9.958170625E0,-9.720785522E-1,7.215595093E0,-6.996450806E-1,7.314318320E0
9.968250625E0,4.758604431E-1,7.918233948E0,1.870210876E0,8.150003726E0
9.978329625E0,8.322692871E-1,7.676786041E0,3.891757050E0,8.647050886E0
9.988409625E0,1.502874756E0,8.270301819E0,4.449946289E0,9.510969808E0
9.998488625E0,2.329006805E0,8.488547974E0,2.909050598E0,9.270506717E0
1.000856863E1,2.611619110E0,7.326364746E0,1.009949799E0,7.843224679E0
1.001864762E1,2.599045258E0,5.743406525E0,-3.930825806E-1,6.316349315E0
1.002872763E1,2.024390259E0,3.458108826E0,-7.237449646E-1,4.071913475E0
1.003880663E1,5.614823914E-1,4.297563171E-1,-4.751119995E-1,8.518711053E-1
1.004888663E1,-7.182064819E-1,-1.198707275E0,-5.442681885E-1,1.499649140E0
1.005896563E1,-1.815275116E0,-2.149230652E0,-1.270258484E0,3.086741446E0
1.006904562E1,-2.688559113E0,-2.702330475E0,-1.678908691E0,4.165294046E0
1.007912463E1,-3.284170532E0,-3.090473328E0,-1.235680389E0,4.675864358E0
1.008920462E1,-3.179388428E0,-3.276386719E0,-2.299218750E-1,4.571223553E0
1.009928363E1,-1.526525574E0,-2.343825989E0,6.965016174E-1,2.882518880E0
1.010936363E1,4.191284180E-1,-4.619393921E-1,5.959107971E-1,8.626507467E-1
1.011944263E1,1.370549927E0,9.172924805E-1,9.205856323E-2,1.651758873E0
1.012952263E1,1.798959045E0,1.517095184E0,-8.816665649E-2,2.354910785E0
1.013960262E1,2.090702362E0,1.818568268E0,4.475692749E-2,2.771322806E0
1.014968163E1,2.483934631E0,1.783990173E0,1.320254517E-1,3.061042782E0
1.015976162E1,2.733765106E0,1.331181793E0,-5.239105225E-2,3.041095435E0
1.016984063E1,2.594554596E0,5.855822754E-1,-1.552272034E-1,2.664341502E0
1.017992062E1,2.511477356E0,5.343887329E-2,2.743794250E-1,2.526986009E0
1.018999963E1,2.658771057E0,-5.272036743E-1,9.499246216E-1,2.872170614E0
1.020007963E1,2.641407166E0,-1.454974365E0,1.329086151E0,3.295520022E0
1.021015863E1,1.684447174E0,-3.235072632E0,1.836979980E0,4.083815944E0
1.022023863E1,-5.556445312E-1,-5.928721161E0,5.955066376E0,8.421477957E0
1.023031762E1,-3.168161774E0,-9.882599030E0,1.042387344E1,1.470918591E1
1.024039763E1,-8.466543732E0,-1.735745499E1,1.017643799E1,2.182941814E1
1.025047662E1,-1.495420258E1,-2.733181320E1,1.129416367E1,3.313931684E1
1.026055663E1,-1.052311707E1,-4.057103210E1,2.287468185E1,4.774930061E1
1.027063562E1,-2.405647430E0,-5.694158936E1,1.481065109E1,5.888537275E1
1.028071563E1,-1.381716705E1,-7.297205383E1,1.162991547E1,7.517372998E1
1.029079463E1,-2.302212524E1,-7.044381134E1,1.302022430E1,7.524543207E1
1.030087462E1,-9.863438873E0,-4.290033829E1,8.415499878E0,4.481681704E1
1.031095363E1,3.638932800E-1,-2.555800186E1,5.632337494E0,2.617378656E1
1.032103362E1,3.580404510E0,-1.900163589E1,8.110883331E0,2.096825914E1
1.033111263E1,3.848646698E0,-1.668026321E1,9.395811310E0,1.952753268E1
1.034119262E1,1.587149506E0,-1.730835709E1,6.796766052E0,1.866264444E1
1.035127163E1,-2.231409760E0,-1.774050842E1,4.025728455E0,1.832788363E1
1.036135163E1,-5.879174194E0,-1.696377365E1,2.072590027E0,1.807290611E1
1.037143063E1,-7.538323975E0,-1.503862701E1,-1.604663086E-1,1.682297180E1
1.038151063E1,-7.501051483E0,-1.244886246E1,-2.028282166E0,1.467494049E1
1.039158962E1,-6.112538910E0,-9.217681732E0,-2.631078644E0,1.136887696E1
1.040166963E1,-4.708758087E0,-4.699776764E0,-3.247347107E0,7.403078251E0
1.041174962E1,-3.430266724E0,4.546046448E-1,-3.916006622E0,5.225753825E0
1.042182863E1,-1.905238037E0,5.683531036E0,-3.453468475E0,6.918012831E0
1.043190863E1,1.026864624E0,8.379275208E0,-5.574407959E-1,8.460345395E0
1.044198763E1,2.445015564E0,8.177195435E0,3.754342804E0,9.324146941E0
1.045206763E1,2.612068176E0,6.719077606E0,5.227878571E0,8.905033317E0
1.046214662E1,3.084635468E0,6.676865387E0,3.087928619E0,7.976892285E0
1.047222663E1,3.610491943E0,6.926097107E0,1.479523315E0,7.949557374E0
1.048230562E1,3.735482025E0,6.023474121E0,8.915460205E-1,7.143592986E0
1.049238563E1,3.725752258E0,4.723726959E0,7.578739929E-1,6.063761148E0
1.050246462E1,3.278931427E0,3.575315094E0,9.969268799E-2,4.852237418E0
1.051254463E1,1.558109894E0,1.880240021E0,-7.313790894E-1,2.549102656E0
1.052262363E1,-3.264710999E-1,-2.149530029E-1,-1.384920044E0,1.439024566E0
1.053270358E1,-1.676214294E0,-1.545985107E0,-1.623374176E0,2.799126297E0
1.054278258E1,-2.752476196E0,-2.358196106E0,-1.466949463E0,3.910134884E0
1.055286258E1,-3.475622406E0,-2.758164368E0,-8.804690552E-1,4.523565800E0
1.056294158E1,-3.507356415E0,-2.593656464E0,2.113604736E-1,4.367296203E0
1.057302158E1,-1.978435822E0,-7.231462097E-1,1.023721161E0,2.342040511E0
1.058310058E1,8.256829834E-1,1.352886658E0,5.054988098E-1,1.663605646E0
1.059318058E1,2.085014191E0,1.740281067E0,-6.372248840E-1,2.789608919E0
1.060325958E1,2.558778992E0,2.004481659E0,-1.044378204E0,3.414091751E0
1.061333958E1,2.999013519E0,2.005978546E0,-8.244854736E-1,3.701055027E0
1.062341858E1,3.303330688E0,1.539099426E0,-6.134243774E-1,3.695552753E0
1.063349858E1,2.483036499E0,5.477110291E-1,-4.357438660E-1,2.579792694E0
1.064357758E1,7.128176880E-1,-5.730084229E-1,-1.580712891E-1,9.281348185E-1
1.065365758E1,-5.260061646E-1,-1.214723969E0,1.098715210E-1,1.328272772E0
1.066373658E1,-1.244512024E0,-1.806742859E0,3.561094666E-1,2.222598454E0
1.067381658E1,-1.619033203E0,-2.419119415E0,4.050576782E-1,2.938958826E0
1.068389558E1,-1.663490753E0,-2.947071533E0,1.416055298E-1,3.387105583E0
1.069397558E1,-1.534159698E0,-3.596121826E0,2.517764282E-1,3.917796516E0
1.070405558E1,-1.636696472E0,-4.468507690E0,1.057850189E0,4.874975215E0
1.071413458E1,-1.779798889E0,-6.254144440E0,3.947590942E0,7.606936375E0
1.072421458E1,-2.151925049E0,-1.069301376E1,8.463699646E0,1.380599639E1
1.073429358E1,-4.835993500E0,-1.860690674E1,1.035187317E1,2.183495110E1
1.074437358E1,-9.123976593E0,-3.117058044E1,1.373214386E1,3.526221503E1
1.075445258E1,-1.011162277E1,-4.612208862E1,1.933963303E1,5.102463503E1
1.076453258E1,-8.966803436E0,-6.124049973E1,1.790666290E1,6.443175418E1
1.077461158E1,-1.545521072E1,-7.158159531E1,7.073989563E0,7.357193523E1
1.078469158E1,-1.703098389E1,-6.243546478E1,4.853058014E0,6.489833470E1
1.079477058E1,-8.141868896E0,-3.638693298E1,4.474046173E0,3.755417434E1
1.080485058E1,-1.155297546E0,-2.406036621E1,3.779191132E0,2.438274431E1
1.081492958E1,1.957030334E0,-1.878368912E1,6.179000702E0,1.987050564E1
1.082500958E1,2.546803894E0,-1.675301193E1,6.450685730E0,1.813176674E1
1.083508858E1,2.619552612E-1,-1.693263840E1,4.855303345E0,1.761694736E1
1.084516858E1,-3.441044312E0,-1.719653961E1,2.394869843E0,1.770020232E1
1.085524758E1,-5.838758240E0,-1.599409012E1,7.216493225E-1,1.704179551E1
1.086532758E1,-5.899531860E0,-1.330942291E1,-3.278182983E-1,1.456202868E1
1.087540658E1,-5.365442505E0,-9.886790314E0,-2.917433167E-1,1.125263125E1
1.088548658E1,-4.473746796E0,-6.169570312E0,-1.826202393E-2,7.620914757E0
1.089556558E1,-3.622167664E0,-2.309846649E0,1.760339355E-1,4.299590454E0
1.090564558E1,-2.796185303E0,1.351689148E0,-2.260299683E-1,3.113969388E0
1.091572458E1,-2.205214233E0,5.059628448E0,-5.198689270E-1,5.543741837E0
1.092580458E1,-1.083147583E0,7.525600433E0,1.496288452E0,7.748983785E0
1.093588458E1,1.679507446E-1,8.289012909E0,3.500470734E0,8.999402081E0
1.094596358E1,7.206015015E-1,8.067174225E0,4.325554962E0,9.181992824E0
1.095604358E1,9.431886292E-1,7.679929504E0,2.918331299E0,8.269678322E0
1.096612258E1,9.958790588E-1,7.393724670E0,5.289999390E-1,7.479223258E0
1.097620258E1,1.281036072E0,6.492299194E0,-9.134005737E-1,6.680217276E0
1.098628158E1,1.753603363E0,5.251978455E0,-1.065933380E0,5.638671511E0
1.099636158E1,1.965113525E0,3.485950928E0,-8.711883545E-1,4.095423566E0
1.100644058E1,1.129102020E0,5.608836365E-1,-1.089284821E0,1.666134222E0
1.101652058E1,-1.043330383E-1,-1.028361511E0,-1.236728210E0,1.611803166E0
1.102659958E1,-1.127156067E0,-1.990710297E0,-1.186881866E0,2.577226581E0
1.103667958E1,-1.958227844E0,-2.828218689E0,-6.951544189E-1,3.509518045E0
1.104675858E1,-2.220632172E0,-3.409160614E0,1.327738953E-1,4.070775386E0
1.105683858E1,-1.488953705E0,-3.618724823E0,1.222807159E0,4.099684113E0
1.106691758E1,3.144960022E-1,-2.351609802E0,1.765129395E0,2.957136821E0
1.107699758E1,1.568737793E0,2.200424194E-1,1.239572296E0,2.011441375E0
1.108707658E1,1.806892548E0,1.550026703E0,1.766326904E-1,2.387182977E0
1.109715658E1,1.842518463E0,2.092498627E0,-3.607498169E-1,2.811328017E0
1.110723558E1,1.954635315E0,2.500400391E0,-4.863386536E-1,3.210782866E0
1.111731558E1,2.061513062E0,2.662812653E0,-5.429209900E-1,3.411036577E0
1.112739458E1,2.056273956E0,2.490221558E0,-5.972579956E-1,3.284232498E0
1.113747458E1,1.456770630E0,1.488804016E0,-5.554948425E-1,2.155758007E0
1.114755358E1,3.665876770E-1,-1.082249451E-1,-3.637435913E-1,5.276443536E-1
1.115763358E1,-4.153862000E-1,-1.284628601E0,4.490661621E-2,1.350863776E0
1.116771258E1,-7.613168335E-1,-2.153272247E0,2.017803955E-1,2.292793061E0
1.117779258E1,-1.036594391E0,-3.231180725E0,3.549119568E-1,3.411893801E0
1.118787258E1,-1.485810242E0,-4.999004517E0,3.283871155E0,6.162912298E0
1.119795158E1,-2.513572998E0,-7.588469696E0,7.475305023E0,1.094454689E1
1.120803158E1,-4.506229248E0,-1.295136749E1,9.752669220E0,1.682731645E1
1.121811058E1,-8.872050476E0,-2.158825699E1,8.826395416E0,2.495338405E1
1.122819058E1,-1.239272919E1,-3.332250549E1,1.908022247E1,4.034877940E1
1.123826958E1,-1.193064011E1,-4.759218155E1,2.130130371E1,5.348926488E1
1.124834958E1,-1.711870148E1,-6.422170029E1,1.273836044E1,6.767379519E1
1.125842858E1,-2.359363678E1,-7.294046951E1,9.630972290E0,7.726401113E1
1.126850858E1,-1.609647720E1,-5.408642670E1,9.626331940E0,5.724599897E1
1.127858758E1,-6.130800934E0,-2.937895615E1,3.048560486E0,3.016626436E1
1.128866758E1,-6.834786987E-1,-2.185395447E1,5.159321136E0,2.246510769E1
1.129874658E1,8.294252014E-1,-1.975352234E1,9.336085510E0,2.186440220E1
1.130882658E1,-1.269060974E0,-2.101494919E1,7.243886261E0,2.226460180E1
1.131890558E1,-5.323978729E0,-2.309831680E1,4.054468689E0,2.404819546E1
1.132898558E1,-8.648116150E0,-2.237352402E1,3.164120178E0,2.419454787E1
1.133906458E1,-9.527238007E0,-1.891601395E1,2.023043060E0,2.127619681E1
1.134914458E1,-8.178542633E0,-1.401700150E1,3.897894287E-1,1.623320136E1
1.135922358E1,-6.746770020E0,-9.840985565E0,-9.107061768E-1,1.196633981E1
1.136930358E1,-5.356461182E0,-5.729036407E0,-1.548829193E0,7.994523527E0
1.137938258E1,-3.251837769E0,-1.820364532E0,-2.065255280E0,4.260687183E0
1.138946258E1,-1.248852997E0,1.975741425E0,-3.280578003E0,4.028073984E0
1.139954258E1,8.391549683E-1,5.926176453E0,-2.527793427E0,6.497190779E0
1.140962158E1,3.306324463E0,7.785609741E0,1.254092102E0,8.551037802E0
1.141970158E1,3.497626648E0,7.587122498E0,3.838767242E0,9.194234819E0
1.142978058E1,3.261717224E0,7.148983612E0,3.549269257E0,8.622301212E0
1.143986058E1,3.562890930E0,7.656128998E0,1.815724182E0,8.637555054E0
1.144993958E1,3.404669952E0,7.152426453E0,1.437011719E-1,7.922728802E0
1.146001958E1,2.929857330E0,5.820645905E0,-3.577560425E-2,6.516537625E0
1.147009858E1,2.488125916E0,4.817432098E0,5.810916138E-1,5.453080786E0
1.148017858E1,1.730401611E0,4.102219391E0,3.989204407E-1,4.470081787E0
1.149025758E1,1.703457642E-1,2.921325073E0,-4.495152283E-1,2.960611728E0
1.150033758E1,-1.116827545E0,7.975415039E-1,-1.420695648E0,1.975285382E0
1.151041658E1,-1.559008026E0,-9.963281250E-1,-1.850751343E0,2.616955539E0
1.152049658E1,-2.051633606E0,-2.115251312E0,-1.808239746E0,3.457342845E0
1.153057608E1,-2.717898102E0,-2.571502533E0,-1.534309387E0,4.043970903E0
1.154065608E1,-3.037932587E0,-2.487826538E0,-4.805007935E-1,3.955906508E0
1.155073508E1,-2.343077545E0,-1.478475494E0,7.322772217E-1,2.865681786E0
1.156081508E1,3.427871704E-2,3.933819580E-1,9.699829102E-1,1.047278015E0
1.157089408E1,1.514849854E0,9.268725586E-1,3.977229309E-1,1.819902840E0
1.158097408E1,2.245330811E0,9.467811584E-1,-1.199006653E-1,2.439729735E0
1.159105308E1,2.694097595E0,9.126521301E-1,-3.562591553E-1,2.866708278E0
1.160113308E1,2.828518066E0,6.206094360E-1,-4.228706360E-1,2.926515009E0
1.161121208E1,2.626737671E0,6.256988525E-2,-4.779560852E-1,2.670600644E0
1.162129208E1,1.702110443E0,-6.032455444E-1,-2.927911377E-1,1.829429364E0
1.163137208E1,7.572752380E-1,-1.135388947E0,4.909790039E-2,1.365644335E0
1.164145108E1,1.785786438E-1,-1.432371368E0,3.489244080E-1,1.485034111E0
1.165153108E1,-1.215472412E-1,-1.640438690E0,5.858816528E-1,1.746158681E0
1.166161008E1,-3.817062378E-1,-1.885479126E0,7.791297913E-1,2.075517867E0
1.167169008E1,-5.502557373E-1,-2.233505402E0,5.161267090E-1,2.357480548E0
1.168176908E1,-3.668870544E-1,-2.821183319E0,-4.975653076E-1,2.888122689E0
1.169184908E1,-7.360194397E-1,-3.719016266E0,4.650828552E-1,3.819569173E0
1.170192808E1,-1.721569977E0,-5.325026550E0,4.646936646E0,7.274182506E0
1.171200808E1,-2.986289978E0,-9.334738312E0,9.430838470E0,1.360132278E1
1.172208708E1,-6.567891998E0,-1.793240936E1,1.364996475E1,2.347402924E1
1.173216708E1,-9.573491821E0,-2.869517807E1,1.555714874E1,3.401602368E1
1.174224608E1,-8.232131195E0,-4.212839355E1,1.847039062E1,4.673034193E1
1.175232608E1,-1.300944672E1,-6.453005905E1,1.706406509E1,6.800409210E1
1.176240508E1,-2.565859268E1,-7.869809647E1,6.826703796E0,8.305635226E1
1.177248508E1,-2.497451523E1,-6.707641388E1,8.643475800E0,7.209494701E1
1.178256408E1,-1.093311447E1,-3.616569305E1,5.953569489E0,3.824833769E1
1.179264408E1,-2.475252686E0,-2.314621719E1,3.748954010E0,2.357814459E1
1.180272308E1,7.487429810E-1,-1.781280807E1,6.505172424E0,1.897825113E1
1.181280308E1,1.358425140E0,-1.673295364E1,7.621401215E0,1.843699577E1
1.182288208E1,-7.930508423E-1,-1.811952026E1,6.124663696E0,1.914307837E1
1.183296208E1,-4.360881500E0,-1.781610123E1,3.881578217E0,1.874826392E1
1.184304208E1,-6.263574829E0,-1.579665070E1,1.679507446E0,1.707592715E1
1.185312108E1,-6.259383545E0,-1.298130524E1,-2.020797729E-2,1.441161255E1
1.186320108E1,-5.449717255E0,-9.920021210E0,-1.233435059E0,1.138541176E1
1.187328008E1,-4.086651764E0,-6.321354675E0,-1.457369385E0,7.667083741E0
1.188336008E1,-2.754871216E0,-2.310595093E0,-1.434017944E0,3.870991160E0
1.189343908E1,-2.039957886E0,2.013163605E0,-2.968327332E0,4.126163233E0
1.190351908E1,-8.855584717E-1,5.854924622E0,-3.758384399E0,7.013544712E0
1.191359808E1,1.079405365E0,7.600145416E0,-1.769769745E0,7.877779588E0
1.192367808E1,1.293609924E0,7.292984161E0,1.966311035E0,7.663382002E0
1.193375708E1,6.503974915E-1,6.723418579E0,3.774101715E0,7.737649387E0
1.194383708E1,7.809260559E-1,6.799759827E0,3.293301544E0,7.595552269E0
1.195391608E1,1.072519684E0,7.154222717E0,2.291584625E0,7.588449200E0
1.196399608E1,1.079854431E0,6.477480011E0,1.225052490E0,6.680163657E0
1.197407508E1,1.216071167E0,5.307063904E0,4.736151123E-1,5.465168583E0
1.198415508E1,1.578018494E0,4.283642120E0,2.869532776E-1,4.574065409E0
1.199423408E1,1.310375061E0,2.621049500E0,-4.535568237E-2,2.930706471E0
1.200431408E1,9.086105347E-2,4.824467468E-1,-8.390052795E-1,9.720804769E-1
1.201439308E1,-9.077124023E-1,-7.054829407E-1,-1.519789581E0,1.905625450E0
1.202447308E1,-1.706301727E0,-1.641187134E0,-1.901196442E0,3.036364389E0
1.203455208E1,-2.325863342E0,-2.256707153E0,-2.016756134E0,3.817024072E0
1.204463208E1,-2.419867859E0,-2.489323425E0,-1.307980042E0,3.709892634E0
1.205471208E1,-1.627715149E0,-2.412682800E0,-9.654922485E-2,2.912012475E0
1.206479108E1,-1.631607056E-2,-1.394949188E0,8.476872253E-1,1.632397955E0
1.207487108E1,1.413809967E0,1.375639343E-1,1.076411591E0,1.782258222E0
1.208495008E1,1.947001190E0,6.526428223E-1,5.870791626E-1,2.135747698E0
1.209503008E1,2.088756409E0,7.433541870E-1,1.769320679E-1,2.224136628E0
1.210510908E1,2.313888245E0,7.244934082E-1,-7.559280396E-2,2.425836717E0
1.211518908E1,2.577939148E0,5.221142578E-1,-8.023315430E-2,2.631503545E0
1.212526808E1,2.568957825E0,6.152206421E-2,-9.190887451E-2,2.571337495E0
1.213534808E1,1.885179749E0,-5.156776428E-1,-1.537303162E-1,1.960474209E0
1.214542708E1,7.475454712E-1,-1.008303223E0,-1.420545959E-1,1.263201935E0
1.215550708E1,-1.381626892E-1,-1.420695648E0,-2.838098145E-1,1.455339501E0
1.216558608E1,-3.471281433E-1,-1.830094299E0,-7.695497131E-1,2.015427958E0
1.217566608E1,-1.835183716E-1,-2.481689301E0,-1.437760162E0,2.873954603E0
1.218574508E1,-5.343887329E-2,-3.647165680E0,7.152127075E-1,3.717015258E0
1.219582508E1,-4.824467468E-1,-5.396428070E0,5.784121857E0,7.925292199E0
1.220590408E1,-1.345252533E0,-8.250243530E0,8.832233276E0,1.216077988E1
1.221598408E1,-4.575385437E0,-1.471275467E1,1.399694321E1,2.081618892E1
1.222606408E1,-1.024364822E1,-2.246363663E1,1.385414017E1,2.831050157E1
1.223614308E1,-1.274464737E1,-3.285203384E1,2.036859329E1,4.070088153E1
1.224622308E1,-1.519594986E1,-5.154426315E1,1.614422791E1,5.611028471E1
1.225630208E1,-2.624941406E1,-7.417195862E1,9.290430450E0,7.922640521E1
1.226638208E1,-2.758149399E1,-7.697877182E1,1.182735489E1,8.262176738E1
1.227646108E1,-1.190160049E1,-4.908727249E1,6.899003448E0,5.097847255E1
1.228654108E1,-3.516637115E0,-2.599374573E1,1.441652069E0,2.627013350E1
1.229662008E1,3.167413330E-1,-1.989408005E1,7.534432068E0,2.127539453E1
1.230670008E1,1.881287842E0,-1.754097336E1,9.556427307E0,2.006365603E1
1.231677908E1,-4.405339050E-1,-1.887679550E1,5.937702484E0,1.979352898E1
1.232685908E1,-3.841012573E0,-2.021261765E1,3.992497559E0,2.095813270E1
1.233693808E1,-7.415130157E0,-1.879252075E1,3.084934845E0,2.043672710E1
1.234701808E1,-9.199569397E0,-1.539743088E1,8.605604553E-1,1.795699081E1
1.235709708E1,-8.836424561E0,-1.193288544E1,-5.306465149E-1,1.485791841E1
1.236717708E1,-7.601043549E0,-8.326734467E0,-1.204245758E0,1.133845570E1
1.237725608E1,-5.686674500E0,-4.230352936E0,-1.205592957E0,7.189409378E0
1.238733608E1,-3.647315369E0,-2.971321106E-1,-2.208956451E0,4.274422241E0
1.239741508E1,-1.556762695E0,3.648213501E0,-3.389102325E0,5.217181846E0
1.240749508E1,1.055604858E0,6.461912384E0,-1.474882965E0,6.711623726E0
1.241757508E1,3.215014343E0,7.937244415E0,2.063908081E0,8.808852519E0
1.242765408E1,3.577261047E0,7.101382599E0,4.774471436E0,9.274805060E0
1.243773408E1,3.483705597E0,6.216572571E0,4.225712585E0,8.284843153E0
1.244781308E1,3.518283691E0,6.271208954E0,2.046993256E0,7.476400422E0
1.245789308E1,3.510948944E0,5.705984344E0,1.043330383E-1,6.700440673E0
1.246797208E1,3.350782013E0,4.713398438E0,-3.902384949E-1,5.796218682E0
1.247805208E1,3.008144531E0,4.117637329E0,4.520599365E-2,5.099599423E0
1.248813108E1,1.723815308E0,3.566034393E0,-3.658392334E-1,3.977685112E0
1.249821108E1,-2.556683350E-1,2.334694977E0,-1.148711243E0,2.614518015E0
1.250829008E1,-1.874252472E0,5.945635986E-1,-1.622625732E0,2.549361188E0
1.251837008E1,-2.739453278E0,-8.879534912E-1,-1.588047638E0,3.288610795E0
1.252844908E1,-3.298989716E0,-1.907932434E0,-1.213825836E0,3.999614041E0
1.253852900E1,-3.810925140E0,-2.527194672E0,-4.505630493E-1,4.594874361E0
1.254860800E1,-3.540886688E0,-2.631527710E0,3.432362366E-1,4.425000310E0
1.255868800E1,-1.570234680E0,-1.372944946E0,8.093669128E-1,2.237339844E0
1.256876700E1,9.508227539E-1,3.005749512E-1,2.595602417E-1,1.030427450E0
1.257884700E1,2.288890228E0,6.120771790E-1,-3.839515686E-1,2.400224106E0
1.258892600E1,3.005300446E0,6.140231323E-1,-4.132905579E-1,3.095103271E0
1.259900600E1,3.481310577E0,6.728507996E-1,-6.427633667E-1,3.603525535E0
1.260908600E1,3.758534088E0,5.375321960E-1,-8.794212341E-1,3.897294069E0
1.261916500E1,3.422931976E0,3.832031250E-2,-8.807684326E-1,3.534640688E0
1.262924500E1,2.043999481E0,-5.502557373E-1,-8.319699097E-1,2.274398643E0
1.263932400E1,5.658233643E-1,-8.969348145E-1,-6.568341064E-1,1.247429030E0
1.264940400E1,-3.619473267E-1,-1.118324432E0,-2.604583740E-1,1.203949321E0
1.265948300E1,-9.372010803E-1,-1.350192261E0,2.282752991E-1,1.659359701E0
1.266956300E1,-1.125359802E0,-1.750010834E0,4.207749939E-1,2.122739786E0
1.267964200E1,-6.703060913E-1,-2.308499451E0,-1.586700439E-1,2.409077864E0
1.268972200E1,-2.585124207E-1,-3.066373444E0,1.447489929E-1,3.080653671E0
1.269980100E1,-8.334667969E-1,-4.512216797E0,4.655917969E0,6.536997740E0
1.270988100E1,-1.782792664E0,-6.711593170E0,8.067174225E0,1.064439442E1
1.271996000E1,-3.093167725E0,-1.089958420E1,8.651109924E0,1.425518590E1
1.273004000E1,-8.243208160E0,-1.831082245E1,1.279284714E1,2.380952829E1
1.274011900E1,-1.636322250E1,-2.819117615E1,1.538470734E1,3.604423231E1
1.275019900E1,-1.975127701E1,-4.603975983E1,1.906076294E1,5.360116708E1
1.276027800E1,-2.194137268E1,-7.022077515E1,1.474643463E1,7.503224928E1
1.277035800E1,-2.413191742E1,-7.883566040E1,8.105344849E0,8.284387367E1
1.278043800E1,-1.734533020E1,-5.780304794E1,8.024812317E0,6.088062454E1
1.279051700E1,-6.635102234E0,-2.990166916E1,3.305426331E0,3.080682138E1
1.280059700E1,-6.119274902E-1,-2.214464996E1,4.726271667E0,2.265165824E1
1.281067600E1,1.676813049E0,-1.861828308E1,7.228168945E0,2.004241984E1
1.282075600E1,4.068539429E-1,-1.822699677E1,6.031707001E0,1.920339633E1
1.283083500E1,-3.129542084E0,-1.881721939E1,3.126847687E0,1.933026010E1
1.284091500E1,-6.366261292E0,-1.746567993E1,1.619931335E0,1.866020996E1
1.285099400E1,-8.008645935E0,-1.475511658E1,4.887336731E-1,1.679555702E1
1.286107400E1,-7.891739044E0,-1.146480881E1,-3.183879089E-1,1.392202417E1
1.287115300E1,-6.844217377E0,-7.605534210E0,-2.044747925E-1,1.023373207E1
1.288123300E1,-5.537434845E0,-3.384911041E0,-2.414479065E-1,6.494544211E0
1.289131200E1,-3.824696503E0,5.376818848E-1,-1.371148682E0,4.098469697E0
1.290139200E1,-2.105072479E0,4.447251892E0,-3.184028778E0,5.860667095E0
1.291147100E1,4.728666687E-1,6.793472900E0,-2.723286896E0,7.334246277E0
1.292155100E1,2.417023773E0,8.002059631E0,3.239263916E-1,8.365398411E0
1.293163000E1,2.376458130E0,7.679779816E0,3.489393768E0,8.763700139E0
1.294171000E1,2.010918274E0,6.369704132E0,3.845054169E0,7.707228075E0
1.295178900E1,1.896107025E0,5.799090729E0,2.354004822E0,6.539572909E0
1.296186900E1,2.013912048E0,5.378764801E0,7.105723572E-1,5.787215703E0
1.297194900E1,1.981728973E0,4.511767731E0,1.999841309E-1,4.931864904E0
1.298202800E1,1.909129944E0,3.688629456E0,1.067879333E0,4.288488157E0
1.299210800E1,1.732796631E0,3.060236206E0,1.425934753E0,3.794854374E0
1.300218700E1,7.364685059E-1,2.129322052E0,3.101550293E-1,2.274333837E0
1.301226700E1,-5.533992004E-1,3.544628906E-1,-1.363215179E0,1.513357275E0
1.302234600E1,-1.417552185E0,-1.049617310E0,-2.380499725E0,2.962757100E0
1.303242600E1,-2.019001465E0,-1.896107025E0,-2.474204865E0,3.713930327E0
1.304250500E1,-2.204615479E0,-2.268532562E0,-1.696721649E0,3.589628637E0
1.305258500E1,-1.750160522E0,-2.144590302E0,-3.144960022E-1,2.785899702E0
1.306266400E1,-2.877017212E-1,-7.917036438E-1,7.306306458E-1,1.115073128E0
1.307274400E1,1.206790466E0,8.443940735E-1,1.032403107E0,1.798666383E0
1.308282300E1,1.797462158E0,1.323847046E0,7.481442261E-1,2.354391852E0
1.309290300E1,1.956132202E0,1.410367126E0,3.273692322E-1,2.433671966E0
1.310298200E1,1.949845276E0,1.186881866E0,-1.148112488E-1,2.285556122E0
1.311306200E1,1.604363708E0,4.881349182E-1,-5.078938293E-1,1.752202828E0
1.312314100E1,6.562353516E-1,-3.384461975E-1,-6.870712280E-1,1.008591859E0
1.313322100E1,1.278341675E-1,-8.819659424E-1,-5.893244934E-1,1.068414178E0
1.314330100E1,-1.796264648E-2,-1.287173309E0,-5.150788879E-1,1.386522285E0
1.315338000E1,-7.589218140E-2,-1.515298920E0,-5.529501343E-1,1.614820204E0
1.316346000E1,-1.709445190E-1,-1.710493011E0,-1.061891785E0,2.020550057E0
1.317353900E1,-2.116598511E-1,-2.133513336E0,-1.471589813E0,2.600433738E0
