"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.907165292E0,-4.578977966E-1,1.645977173E0,-1.996847534E-1,1.720111987E0
9.917245292E0,-3.835025024E-1,-2.544708252E-1,-1.826202393E-1,4.951562602E-1
9.927325292E0,-1.033151550E0,-2.055076447E0,-2.236349487E-1,2.311007122E0
9.937406292E0,-1.389859772E0,-3.096460876E0,4.415817261E-2,3.394367406E0
9.947486292E0,-1.365011444E0,-3.560196533E0,2.558180237E-1,3.821478570E0
9.957567292E0,-4.501139832E-1,-3.558250580E0,3.595523071E-1,3.604584255E0
9.967647292E0,1.466500397E0,-2.035916290E0,-1.392105103E-1,2.512958042E0
9.977727292E0,2.885250092E0,-3.817062378E-2,-9.524693298E-1,3.038638332E0
9.987808292E0,3.710034943E0,1.623074799E0,-8.887019348E-1,4.145904269E0
9.997888292E0,3.980672150E0,2.848726044E0,-2.588117981E-1,4.901833777E0
1.000796829E1,4.286785583E0,3.121458893E0,3.201841736E-1,5.312490392E0
1.001804929E1,4.515360260E0,1.586550751E0,7.390132141E-1,4.842701941E0
1.002812929E1,3.040926361E0,-1.801952820E0,4.171824646E0,5.467941841E0
1.003821029E1,2.287243652E-1,-6.244115295E0,6.524781647E0,9.034050376E0
1.004829029E1,-3.009641418E0,-1.164907562E1,-4.496649170E-1,1.203997935E1
1.005837029E1,-8.031099243E0,-1.881751877E1,-5.849535828E0,2.127944165E1
1.006845129E1,-1.068822372E1,-3.579476440E1,4.141437836E0,3.758530022E1
1.007853129E1,-8.514144745E0,-6.018010483E1,8.941206665E0,6.143354828E1
1.008861129E1,9.204359436E-1,-7.779846725E1,1.070888077E1,7.853743589E1
1.009869229E1,8.173153839E0,-7.442657913E1,8.362360382E0,7.533953276E1
1.010877229E1,9.210346985E-1,-4.684897705E1,-2.541714478E0,4.692691411E1
1.011885329E1,1.822310486E0,-2.718107666E1,-6.114933929E0,2.791995990E1
1.012893329E1,3.879482574E0,-1.715672241E1,-1.388362885E0,1.764457595E1
1.013901329E1,4.392914886E0,-1.020592667E1,2.775378571E0,1.145257030E1
1.014909429E1,4.586761780E0,-5.359454956E0,3.025209045E0,7.675547591E0
1.015917429E1,4.232149200E0,-1.541344757E0,1.953138428E0,4.909336028E0
1.016925429E1,3.904181213E0,8.822653198E-1,1.552721100E0,4.293246540E0
1.017933529E1,2.736609192E0,2.775079193E0,8.247848511E-1,3.983762599E0
1.018941529E1,3.391946411E-1,4.305796051E0,-1.670526123E-1,4.322365002E0
1.019949629E1,-2.238295441E0,5.801485748E0,3.354524231E-1,6.227337448E0
1.020957629E1,-4.172273712E0,7.013515320E0,1.122066650E0,8.237493468E0
1.021965629E1,-5.540428619E0,7.366331635E0,6.682104492E-1,9.241520234E0
1.022973729E1,-6.283184052E0,6.652915192E0,2.161505127E-1,9.153491324E0
1.023981729E1,-5.556295624E0,5.385650482E0,1.107696533E-1,7.738857932E0
1.024989829E1,-3.693269806E0,4.247417450E0,-4.641847229E-1,5.647677780E0
1.025997829E1,-1.775906982E0,3.228636017E0,-8.940907288E-1,3.791745557E0
1.027005888E1,-4.616400146E-1,1.956281891E0,-8.280780029E-1,2.173905131E0
1.028013988E1,4.849914551E-2,3.725752258E-1,-7.206015015E-1,8.126690531E-1
1.029021988E1,-3.143463135E-1,-1.348395996E0,-5.983058167E-1,1.508295468E0
1.030029988E1,-9.163943481E-1,-2.774929504E0,-1.469943237E-1,2.926024553E0
1.031038088E1,-1.010398865E0,-3.464695129E0,2.932402039E-1,3.620912595E0
1.032046088E1,-6.559359741E-1,-3.806584167E0,2.442919922E-1,3.870402253E0
1.033054188E1,4.903802490E-1,-3.380121002E0,-1.782792664E-1,3.420157054E0
1.034062188E1,2.010020142E0,-1.607956238E0,-5.375321960E-1,2.629571276E0
1.035070188E1,3.224145355E0,4.312532043E-1,-4.251159668E-1,3.280520718E0
1.036078288E1,3.707041168E0,2.074535980E0,-2.926414490E-1,4.258109061E0
1.037086288E1,3.725303192E0,2.712209930E0,1.761836243E-1,4.611399706E0
1.038094288E1,3.559747467E0,2.075134735E0,1.217568054E0,4.296563530E0
1.039102388E1,2.938239899E0,-3.879931641E-1,3.448229370E0,4.546875651E0
1.040110388E1,1.140628052E0,-4.418811035E0,7.574848022E0,8.843372992E0
1.041118488E1,-8.023315430E-1,-9.627679138E0,7.483088837E0,1.222017021E1
1.042126488E1,-5.752986603E0,-1.582119965E1,4.035607910E-1,1.683953902E1
1.043134488E1,-1.247655487E1,-2.956756393E1,4.304149475E0,3.237948365E1
1.044142588E1,-1.340133179E1,-5.198479706E1,7.402705994E0,5.419238761E1
1.045150588E1,-2.245779877E0,-7.202287766E1,1.033630554E1,7.279545072E1
1.046158588E1,7.792196045E0,-7.850365082E1,1.258882141E1,7.988754556E1
1.047166688E1,4.279001770E0,-5.904456619E1,6.622229004E-1,5.920311810E1
1.048174688E1,1.707648926E0,-3.335648483E1,-7.898025970E0,3.432127561E1
1.049182788E1,4.648732910E0,-2.001862106E1,-4.123026123E0,2.096080274E1
1.050190788E1,5.502257996E0,-1.183633621E1,2.800675964E0,1.334981213E1
1.051198788E1,6.142925720E0,-7.216193848E0,5.104235687E0,1.076393107E1
1.052206888E1,5.501659241E0,-4.758604431E0,3.431913300E0,8.043046651E0
1.053214888E1,4.349505157E0,-2.746788025E0,1.067130890E0,5.253742276E0
1.054222888E1,2.629432068E0,2.960842896E-1,2.466870117E-1,2.657523920E0
1.055230988E1,8.038284302E-1,2.735860748E0,3.836521912E-1,2.877197105E0
1.056238988E1,-9.023236084E-1,4.355492706E0,-4.550537109E-2,4.448210353E0
1.057247088E1,-2.372416534E0,5.974525909E0,2.329156494E-1,6.432539915E0
1.058255088E1,-3.338657227E0,7.172484741E0,6.674620056E-1,7.939563903E0
1.059263088E1,-4.350253601E0,7.102879486E0,1.087937622E0,8.399953075E0
1.060271188E1,-5.140759735E0,5.850883026E0,1.544937286E0,7.940218766E0
1.061279188E1,-4.845573578E0,4.606670380E0,9.009764099E-1,6.746314088E0
1.062287288E1,-3.348087616E0,3.714824982E0,-4.760101318E-1,5.023564569E0
1.063295288E1,-1.553170166E0,2.787653046E0,-1.627116394E0,3.582018262E0
1.064303288E1,-4.105961609E-1,1.550475769E0,-1.407972107E0,2.134232830E0
1.065311388E1,-5.194198608E-2,1.260379028E-1,-9.107061768E-1,9.208524655E-1
1.066319388E1,-5.011578369E-1,-1.162332916E0,-6.237528992E-1,1.411114689E0
1.067327388E1,-1.294657745E0,-2.199675751E0,-1.445993042E-1,2.556486074E0
1.068335488E1,-1.637744293E0,-2.871778107E0,4.634362793E-1,3.338276359E0
1.069343488E1,-1.568737793E0,-3.158432007E0,5.092410278E-1,3.563138705E0
1.070351588E1,-9.363029480E-1,-2.734663239E0,-1.776805115E-1,2.895965573E0
1.071359588E1,6.135740662E-1,-8.117619324E-1,-1.260828094E0,1.620221606E0
1.072367588E1,2.193538513E0,1.091380463E0,-1.793420563E0,3.036293767E0
1.073375688E1,3.296145630E0,2.170486450E0,-1.269210663E0,4.145658349E0
1.074383688E1,4.020639038E0,2.309397583E0,-4.007167053E-1,4.653969204E0
1.075391688E1,4.332740021E0,1.661993866E0,7.101232910E-1,4.694585688E0
1.076399788E1,4.693190460E0,-7.783813477E-3,5.530249786E0,7.253258577E0
1.077407788E1,3.431314545E0,-3.379222870E0,7.819140015E0,9.183246554E0
1.078415888E1,3.673361206E-1,-8.609646149E0,4.185596008E0,9.580196061E0
1.079423888E1,-5.133125610E0,-1.426234131E1,-3.662583618E0,1.559416163E1
1.080431888E1,-8.706494751E0,-2.482437744E1,-4.377496948E0,2.666861912E1
1.081439988E1,-8.359965363E0,-4.737408508E1,1.268087997E1,4.974934849E1
1.082447988E1,-4.281247101E0,-7.301082321E1,1.451127365E1,7.456196380E1
1.083455988E1,4.393064575E0,-7.906722885E1,9.846074982E0,7.979894039E1
1.084464088E1,5.376519470E0,-6.646658203E1,8.282276917E-1,6.668882552E1
1.085472088E1,1.040186920E0,-3.757606018E1,-5.311704254E0,3.796388402E1
1.086480188E1,5.307363281E0,-2.192999634E1,-3.331023102E0,2.280764256E1
1.087488188E1,7.868836670E0,-1.262699203E1,2.742447052E0,1.512879818E1
1.088496188E1,8.314310303E0,-6.436914368E0,3.724105682E0,1.115484583E1
1.089504288E1,6.775510254E0,-1.807191925E0,2.079176331E0,7.314127157E0
1.090512288E1,5.181475067E0,8.979826355E-1,8.316705322E-1,5.324071051E0
1.091520288E1,3.302432556E0,2.447560272E0,-1.107397156E0,4.257104713E0
1.092528388E1,1.020428009E0,3.962260437E0,-2.882106628E0,5.004729734E0
1.093536388E1,-1.286275177E0,5.801485748E0,-2.541265411E0,6.462953706E0
1.094544488E1,-3.077749786E0,7.226672058E0,3.291654968E-1,7.861659030E0
1.095552488E1,-4.522545319E0,7.007976837E0,3.119213562E0,8.904754278E0
1.096560488E1,-5.246889038E0,6.064638519E0,3.954027557E0,8.941141922E0
1.097568588E1,-5.434149628E0,5.559289398E0,2.941533051E0,8.311937047E0
1.098576588E1,-4.853207703E0,5.085374908E0,9.608518982E-1,7.094920671E0
1.099584688E1,-3.520678711E0,4.342918854E0,-1.025517426E0,5.683995843E0
1.100592688E1,-1.994452515E0,3.398832092E0,-1.884880371E0,4.368372058E0
1.101600688E1,-4.016148376E-1,2.277364197E0,-1.857487335E0,2.966132391E0
1.102608788E1,1.062490540E0,9.322613525E-1,-1.535357208E0,2.086940136E0
1.103616788E1,1.694925385E0,-2.844085693E-1,-1.284778290E0,2.145766890E0
1.104624788E1,1.113684082E0,-1.234632568E0,-8.187973022E-1,1.853385776E0
1.105632888E1,1.112187195E-1,-1.897903290E0,-5.074447632E-2,1.901836350E0
1.106640888E1,-1.993853760E-1,-1.942809906E0,4.716691589E-1,2.009163173E0
1.107648988E1,3.849993896E-1,-6.979985046E-1,2.204914856E-1,8.270688833E-1
1.108656988E1,1.604214020E0,1.110390930E0,-3.514691162E-1,1.982423057E0
1.109664988E1,2.637515259E0,2.355651398E0,-7.839198303E-1,3.622169315E0
1.110673088E1,2.589315491E0,2.665956116E0,-7.749385071E-1,3.796367528E0
1.111681088E1,1.638193359E0,1.490600281E0,2.143542480E-1,2.225199861E0
1.112689088E1,6.258485413E-1,-1.118773499E0,2.076182556E0,2.440056258E0
1.113697188E1,-1.086740112E-1,-3.758234711E0,4.986580353E0,6.245167876E0
1.114705188E1,-8.093669128E-1,-7.314838715E0,7.943980408E0,1.082907036E1
1.115713287E1,-3.498524780E0,-1.165356628E1,1.425036621E0,1.225055150E1
1.116721288E1,-7.031777344E0,-2.138003998E1,-9.499246216E-1,2.252674763E1
1.117729288E1,-7.099436646E0,-4.093208130E1,3.982019348E0,4.173360466E1
1.118737388E1,-4.152814178E0,-6.362129883E1,8.408913574E0,6.430882799E1
1.119745388E1,5.414989471E0,-7.816265991E1,1.418779633E1,7.962422420E1
1.120753388E1,1.231444199E1,-7.231297440E1,8.057743835E0,7.379525041E1
1.121761488E1,3.879931641E0,-4.470573395E1,-3.851191406E0,4.503874102E1
1.122769488E1,3.304528198E0,-2.631662430E1,-8.003257141E0,2.770445354E1
1.123777588E1,4.292623444E0,-1.645543076E1,-3.717519379E0,1.740769277E1
1.124785588E1,3.566184082E0,-9.864636383E0,2.068548431E0,1.069147382E1
1.125793588E1,2.695893860E0,-6.183341675E0,4.301904144E0,8.000496062E0
1.126801688E1,2.008822632E0,-4.176165619E0,2.751578064E0,5.389518484E0
1.127809642E1,1.506317596E0,-2.107018433E0,1.849853210E0,3.182840913E0
1.128817742E1,7.560777283E-1,6.227050781E-2,1.632056122E0,1.799760632E0
1.129825742E1,-7.583230591E-1,1.627565460E0,1.063089294E0,2.086667687E0
1.130833742E1,-2.254461823E0,2.731220398E0,2.245330811E-1,3.548602271E0
1.131841842E1,-2.855611725E0,4.174968109E0,-4.460723877E-1,5.077780776E0
1.132849842E1,-2.821782074E0,5.717959442E0,-6.201603699E-1,6.406411877E0
1.133857842E1,-2.855761414E0,6.410120087E0,8.906478882E-2,7.018044266E0
1.134865942E1,-2.885699158E0,5.925278320E0,1.073417816E0,6.677455250E0
1.135873942E1,-2.603236542E0,5.043013000E0,1.068777466E0,5.775041635E0
1.136882042E1,-1.905986481E0,4.317471771E0,1.785786438E-1,4.722842078E0
1.137890042E1,-1.176553345E0,3.607348480E0,-6.092330933E-1,3.842968357E0
1.138898042E1,-7.234455872E-1,2.675386505E0,-6.767427063E-1,2.852901534E0
1.139906142E1,-6.593788147E-1,1.131347351E0,-5.075944519E-1,1.404414247E0
1.140914142E1,-1.095422058E0,-7.863148499E-1,-8.162525940E-1,1.576232478E0
1.141922142E1,-1.664388885E0,-2.386487274E0,-1.040935364E0,3.090155061E0
1.142930242E1,-1.680704956E0,-3.167862396E0,-8.485853577E-1,3.685134790E0
1.143938242E1,-1.726809082E0,-3.411106567E0,-5.307962036E-1,3.859956247E0
1.144946342E1,-9.551637268E-1,-3.058589630E0,-1.880090332E-1,3.209775018E0
1.145954342E1,9.222322083E-1,-1.621577911E0,-2.564167786E-1,1.883023296E0
1.146962342E1,2.391427002E0,-1.133143616E-1,-9.529183960E-1,2.576784182E0
1.147970442E1,3.088527374E0,8.872050476E-1,-1.324894867E0,3.475842423E0
1.148978442E1,3.119363251E0,1.464255066E0,1.212478638E-2,3.445956616E0
1.149986442E1,3.270698547E0,1.698817291E0,1.841171265E0,4.119873882E0
1.150994542E1,4.177512817E0,7.313790894E-1,3.253184967E0,5.345066991E0
1.152002542E1,4.462969208E0,-1.623374176E0,6.669680328E0,8.187678154E0
1.153010642E1,3.172053680E0,-5.969137115E0,8.600215759E0,1.093874918E1
1.154018642E1,-3.100053406E-1,-1.139774826E1,7.545808411E-1,1.142690514E1
1.155026642E1,-6.343059540E0,-1.992222153E1,-2.221829681E0,2.102536188E1
1.156034742E1,-1.260109589E1,-3.792348770E1,5.277724915E0,4.030921628E1
1.157042742E1,-1.459150681E1,-6.399222748E1,7.261399841E0,6.603518135E1
1.158050842E1,-3.223396912E0,-7.904806870E1,1.318338501E1,8.020467002E1
1.159058842E1,1.028855484E1,-7.605159988E1,7.567962341E0,7.711662765E1
1.160066842E1,5.846841431E0,-5.074357819E1,-5.199587402E0,5.134327601E1
1.161074942E1,5.085225220E0,-2.727942215E1,-7.968828735E0,2.887089572E1
1.162082942E1,6.903494110E0,-1.597433121E1,-1.932182007E0,1.750916377E1
1.163090942E1,6.860084381E0,-8.184081116E0,3.038082275E0,1.110269721E1
1.164099042E1,6.143524475E0,-3.006497955E0,2.634521484E0,7.329572046E0
1.165107042E1,5.703140259E0,-1.775308228E-1,1.096170502E0,5.810242316E0
1.166115142E1,4.935985565E0,1.617985382E0,-5.439688110E-1,5.222808848E0
1.167123142E1,3.192710724E0,3.268602905E0,-1.837578735E0,4.924821045E0
1.168131142E1,6.846762085E-1,4.922812958E0,-2.411934357E0,5.524517741E0
1.169139242E1,-2.223625946E0,6.501280518E0,-1.845212860E0,7.114490229E0
1.170147242E1,-4.742288361E0,7.337292023E0,1.598675537E-1,8.737889377E0
1.171155242E1,-6.246660004E0,6.931186523E0,1.845661926E0,9.511497031E0
1.172163342E1,-6.663692780E0,5.778283997E0,2.016307068E0,9.047588717E0
1.173171342E1,-6.043682098E0,4.976251831E0,1.707948303E0,8.012881067E0
1.174179442E1,-4.520150299E0,4.392615509E0,7.385641479E-1,6.346046544E0
1.175187442E1,-2.683918762E0,3.634142761E0,-1.622625732E-1,4.520701569E0
1.176195442E1,-1.055155792E0,2.615660706E0,-1.146615601E-1,2.822796830E0
1.177203542E1,2.778222656E-1,1.267713776E0,5.116360474E-1,1.395010707E0
1.178211542E1,1.005608826E0,-1.347198486E-1,5.957611084E-1,1.176575474E0
1.179219642E1,7.182064819E-1,-1.292262726E0,2.649490356E-2,1.478670174E0
1.180227642E1,-1.486408997E-1,-2.053429871E0,-3.881428528E-1,2.095071174E0
1.181235642E1,-7.988887024E-1,-2.422562256E0,-2.444416809E-1,2.562573468E0
1.182243742E1,-1.009650421E0,-2.489622803E0,-3.347039795E-1,2.707331237E0
1.183251742E1,-9.720785522E-1,-1.474284210E0,-1.122815094E0,2.092645307E0
1.184259742E1,2.163002014E-1,5.394781494E-1,-2.100581818E0,2.179510593E0
1.185267842E1,1.825603638E0,1.726210327E0,-2.471660156E0,3.524448136E0
1.186275842E1,3.196452942E0,2.300715637E0,-2.556383972E0,4.695285174E0
1.187283942E1,4.087250519E0,2.281256104E0,-2.128723297E0,5.142101622E0
1.188291942E1,4.497547302E0,1.792073364E0,-2.884501648E-1,4.850016719E0
1.189299942E1,5.312153320E0,3.724255371E-1,5.739963684E0,7.829741808E0
1.190308042E1,3.953877869E0,-3.354524231E0,1.092353439E1,1.209171562E1
1.191316042E1,3.927832031E-1,-7.757767639E0,7.161258087E0,1.056507713E1
1.192324042E1,-4.009562073E0,-1.273207352E1,-1.473535767E0,1.342957898E1
1.193332142E1,-5.948031006E0,-2.490026962E1,3.500919800E0,2.583909711E1
1.194340142E1,-6.106850739E0,-4.833029663E1,1.389021515E1,5.065618694E1
1.195348242E1,-5.774990845E0,-7.486247269E1,1.036130356E1,7.579641777E1
1.196356242E1,3.666475525E0,-7.900690430E1,1.015563126E1,7.974127423E1
1.197364242E1,7.421267395E0,-6.935332901E1,6.319259033E0,7.003493763E1
1.198372342E1,3.987408142E0,-3.957605118E1,-5.158872070E0,4.010956509E1
1.199380342E1,7.116351471E0,-2.132255951E1,-5.648503876E0,2.317756670E1
1.200388342E1,9.316925354E0,-1.122201370E1,3.764821014E0,1.506361732E1
1.201396442E1,8.456963654E0,-6.259982300E0,5.061574402E0,1.167592172E1
1.202404442E1,5.914800110E0,-3.905977478E0,1.498384094E0,7.244768823E0
1.203412542E1,2.939287720E0,-7.743397522E-1,-7.864645386E-1,3.139672088E0
1.204420542E1,1.024918671E0,1.672472076E0,-7.336244202E-1,2.094236357E0
1.205428542E1,-4.116439819E-2,2.874472504E0,-7.370672607E-1,2.967752488E0
1.206436642E1,-1.431173859E0,4.044439545E0,-7.253915405E-1,4.351085236E0
1.207444642E1,-2.945574646E0,5.264701996E0,2.932402039E-1,6.039825073E0
1.208452742E1,-3.927682343E0,6.223907318E0,1.761536865E0,7.567477983E0
1.209460742E1,-4.514761505E0,6.294261017E0,2.561623077E0,8.158597060E0
1.210468742E1,-4.678520966E0,5.460644531E0,2.964435425E0,7.777857964E0
1.211476842E1,-4.129612427E0,4.579576721E0,2.167941742E0,6.536527605E0
1.212484842E1,-2.885549469E0,3.970193939E0,6.915618896E-2,4.908525057E0
1.213492842E1,-1.317260742E0,3.206332397E0,-1.896705780E0,3.951358769E0
1.214500942E1,-1.392105103E-1,2.213447113E0,-1.919009399E0,2.932801521E0
1.215508942E1,4.797523499E-1,8.764274597E-1,-8.515791321E-1,1.312811650E0
1.216517042E1,2.582130432E-1,-6.221063232E-1,-4.361929321E-1,8.024677733E-1
1.217525042E1,-9.595046997E-1,-1.913470917E0,-4.728666687E-1,2.192173147E0
1.218533042E1,-1.929337921E0,-2.662812653E0,-1.441502380E-1,3.291457933E0
1.219541142E1,-2.151326294E0,-2.836451569E0,3.375480652E-1,3.575975534E0
1.220549142E1,-1.769919434E0,-2.456840973E0,3.652404785E-1,3.049931634E0
1.221557142E1,1.354682922E-1,-1.257235565E0,-2.450404358E-1,1.288036389E0
1.222565242E1,1.885628815E0,4.016148376E-1,-1.202150116E0,2.272015714E0
1.223573242E1,2.898123322E0,1.306483154E0,-1.781894531E0,3.644333292E0
1.224581342E1,3.179538116E0,1.460363159E0,-1.606758728E0,3.850168412E0
1.225589342E1,2.906954956E0,1.662592621E0,-6.686595154E-1,3.414924141E0
1.226597342E1,2.821033630E0,1.959724731E0,8.476872253E-1,3.537983239E0
1.227605400E1,3.579356689E0,1.486259308E0,2.554288330E0,4.641675335E0
1.228613400E1,4.508773956E0,-4.998106384E-1,5.955814819E0,7.486693758E0
1.229621500E1,3.219954071E0,-4.580774231E0,1.132739456E1,1.263572176E1
1.230629500E1,-1.025816803E0,-9.691596222E0,5.060077515E0,1.098106197E1
1.231637500E1,-4.503085785E0,-1.588766144E1,-4.144132233E0,1.702555137E1
1.232645600E1,-5.462889862E0,-3.143642761E1,2.177821198E0,3.198179251E1
1.233653600E1,-1.076501404E1,-6.092076462E1,8.249495087E0,6.241217235E1
1.234661600E1,-1.150747009E1,-7.922679703E1,9.192534027E0,8.058417907E1
1.235669700E1,5.463638306E-2,-7.756195908E1,1.052326675E1,7.827259817E1
1.236677700E1,1.697170715E0,-5.649551697E1,-2.817141724E0,5.659116639E1
1.237685800E1,3.930676117E0,-2.874277908E1,-1.074809921E1,3.093734314E1
1.238693800E1,8.269104309E0,-1.552945633E1,-2.380350037E0,1.775410280E1
1.239701800E1,8.904682617E0,-7.211553497E0,5.633385315E0,1.276851230E1
1.240709900E1,8.220605164E0,-2.575843506E0,4.599485321E0,9.765684013E0
1.241717900E1,6.642736359E0,1.318607941E0,1.971699829E0,7.053529148E0
1.242725900E1,5.107678528E0,3.678600311E0,-2.044747925E-1,6.297800420E0
1.243734000E1,2.893932037E0,6.043532410E0,-1.993853760E0,6.991035649E0
1.244742000E1,-4.616400146E-1,8.141419830E0,-1.453028412E0,8.282941502E0
1.245750100E1,-3.331172791E0,8.999285889E0,1.222657471E0,9.673611009E0
1.246758100E1,-5.044360199E0,8.637188873E0,3.421435089E0,1.057132061E1
1.247766100E1,-5.809269562E0,7.483238525E0,3.148402863E0,9.982931045E0
1.248774200E1,-6.152805176E0,6.141129456E0,2.497705994E0,9.044833760E0
1.249782200E1,-5.705984344E0,5.001399536E0,1.117126923E0,7.669434609E0
1.250790300E1,-4.609963531E0,4.055366821E0,-1.229543152E0,6.261752165E0
1.251798300E1,-3.200644226E0,3.142714691E0,-2.681673431E0,5.226102896E0
1.252806300E1,-1.460812225E0,1.872156830E0,-2.207459564E0,3.242193899E0
1.253814400E1,-7.514373779E-2,8.337661743E-2,-1.281185760E0,1.286092996E0
1.254822400E1,3.938310242E-1,-1.474583588E0,-1.100212097E0,1.881479814E0
1.255830400E1,-1.124162292E-1,-2.187700653E0,-9.217831421E-1,2.376626962E0
1.256838500E1,-7.286846924E-1,-2.637365570E0,-4.827461243E-1,2.778438834E0
1.257846500E1,-7.014413452E-1,-2.956651611E0,6.900650024E-2,3.039501704E0
1.258854600E1,1.110690308E-1,-2.767894135E0,6.701564026E-1,2.850032258E0
1.259862600E1,1.184187469E0,-9.961784363E-1,6.075865173E-1,1.662477914E0
1.260870600E1,1.934876404E0,1.086889801E0,-2.574645996E-1,2.234136110E0
1.261878700E1,2.461930389E0,2.048340454E0,-1.099613342E0,3.386140777E0
1.262886700E1,2.711311798E0,2.274071045E0,-1.418450317E0,3.812428634E0
1.263894700E1,3.040926361E0,1.376238098E0,-6.239025879E-1,3.395661773E0
1.264902800E1,3.121458893E0,-1.020727386E0,2.610571289E0,4.195291703E0
1.265910800E1,2.647694092E0,-4.079466705E0,6.393804016E0,8.033247314E0
1.266918900E1,8.443940735E-1,-8.064629517E0,5.753884735E0,9.942758175E0
1.267926900E1,-2.393223267E0,-1.325029587E1,-1.027164001E0,1.350381146E1
1.268934900E1,-3.780688019E0,-2.684457642E1,6.253545685E0,2.782142553E1
1.269943000E1,-4.098327484E0,-4.952645920E1,9.730365601E0,5.063937661E1
1.270951000E1,-3.588038635E0,-7.375223145E1,6.325995026E0,7.410994452E1
1.271959100E1,6.644532623E0,-7.895990204E1,1.094209579E1,7.999090826E1
1.272967100E1,1.005953110E1,-6.495188187E1,5.938151550E0,6.599396009E1
1.273975100E1,5.665269012E0,-3.680980362E1,-6.464457092E0,3.780008097E1
1.274983200E1,8.194259949E0,-2.049358337E1,-7.050488434E0,2.316985634E1
1.275991200E1,9.093440094E0,-1.064002396E1,9.286688232E-1,1.402723024E1
1.276999200E1,7.815098419E0,-5.936654663E0,3.874542847E0,1.055138447E1
1.278007300E1,5.686075745E0,-3.146157532E0,2.265838165E0,6.882135365E0
1.279015300E1,3.270249481E0,1.760339355E-1,4.034111023E-1,3.299736373E0
1.280023400E1,1.415007477E0,2.799927521E0,8.143066406E-2,3.138227403E0
1.281031400E1,-1.113684082E-1,4.286935272E0,-2.109114075E-1,4.293565019E0
1.282039400E1,-2.004631348E0,5.348677368E0,1.905537415E-1,5.715173414E0
1.283047500E1,-3.913761292E0,6.264323273E0,1.508413239E0,7.538871534E0
1.284055500E1,-4.896767120E0,6.753056946E0,2.212698669E0,8.630071943E0
1.285063600E1,-5.713917847E0,6.420598297E0,2.964285736E0,9.091750633E0
1.286071600E1,-5.857918396E0,5.284311218E0,3.513194275E0,8.636068955E0
1.287079600E1,-5.119354248E0,4.115242310E0,2.621797943E0,7.072257888E0
1.288087700E1,-3.491788788E0,3.165617065E0,6.930587769E-1,4.763827328E0
1.289095700E1,-1.621128845E0,2.199226685E0,-1.013692017E0,2.914142798E0
1.290103700E1,-2.412982178E-1,1.201102295E0,-1.714684296E0,2.107371298E0
1.291111800E1,4.360432434E-1,1.880090332E-1,-1.658401337E0,1.725043797E0
1.292119800E1,3.095562744E-1,-7.948471069E-1,-1.319206696E0,1.570959362E0
1.293127900E1,-4.736151123E-1,-1.857936401E0,-6.454577637E-1,2.023080490E0
1.294135900E1,-1.266366577E0,-2.719993744E0,3.373983765E-1,3.019252878E0
1.295143900E1,-1.292262726E0,-3.009641418E0,7.018904114E-1,3.349706639E0
1.296152000E1,-1.204994202E-1,-1.977088623E0,-2.082170105E-1,1.991671122E0
1.297160000E1,1.580263824E0,4.290078735E-1,-1.355131989E0,2.125479762E0
1.298168000E1,3.132685547E0,2.558329926E0,-2.060914307E0,4.539398476E0
1.299176100E1,3.866908722E0,3.499422913E0,-1.915566559E0,5.555928278E0
1.300184100E1,4.012705536E0,3.317850494E0,-5.303471375E-1,5.233660832E0
1.301192200E1,3.722459106E0,1.800006866E0,1.313817902E0,4.338530166E0
1.302200200E1,2.580932922E0,-1.732646942E0,5.344935150E0,6.183171673E0
1.303208200E1,5.911207581E-1,-6.567442932E0,9.460626526E0,1.153187689E1
1.304216300E1,-2.419718170E0,-1.224842926E1,3.694467316E0,1.302029739E1
1.305224300E1,-7.194039917E0,-2.046978287E1,-1.789977722E0,2.177085761E1
1.306232300E1,-8.468639374E0,-3.749747360E1,5.198539581E0,3.879179286E1
1.307240400E1,-4.724774780E0,-6.220404602E1,1.240141113E1,6.360394513E1
1.308248400E1,3.085084534E0,-7.845230759E1,1.322439972E1,7.961888633E1
1.309256500E1,8.654852142E0,-7.324209229E1,1.028885422E1,7.446590541E1
1.310264500E1,1.667682037E0,-4.590234558E1,-2.422262878E0,4.599645476E1
1.311272500E1,3.438349915E0,-2.679637665E1,-7.509583740E0,2.804036197E1
1.312280600E1,6.305188293E0,-1.630768799E1,-4.543052673E-1,1.749006804E1
1.313288600E1,5.871240692E0,-9.566905518E0,4.603826294E0,1.213228606E1
1.314296700E1,4.346212006E0,-5.819298706E0,3.658542023E0,8.132571915E0
1.315304700E1,2.869083710E0,-2.781665497E0,1.067430267E0,4.136267840E0
1.316312700E1,1.911225586E0,-1.152603149E-1,-3.323089600E-1,1.943321236E0
1.317320800E1,1.315314789E0,1.560355225E0,-6.852749634E-1,2.152757115E0
1.318328800E1,-4.400848389E-2,2.937790833E0,-1.137185211E0,3.150514550E0
1.319336800E1,-2.037862244E0,4.321064301E0,-6.968009949E-1,4.828044204E0
1.320344900E1,-3.445534973E0,5.693709869E0,3.459306335E-1,6.664061174E0
1.321352900E1,-4.241729279E0,6.442003784E0,3.775149536E-1,7.722318147E0
1.322361000E1,-4.812342682E0,6.179000702E0,9.765692139E-1,7.892552134E0
